114    140      4       2.86   2       1.43   29      20.71  0       0.00   1       0.71   6       4.29   98      70.00   
1150    40       19      47.50  0       0.00   10      25.00  0       0.00   0       0.00   3       7.50   8       20.00   
1152    48       1       2.08   26      54.17  2       4.17   13      27.08  3       6.25   0       0.00   3       6.25    
1153    48       3       6.25   0       0.00   15      31.25  0       0.00   0       0.00   0       0.00   30      62.50   
1154    48       17      35.42  4       8.33   3       6.25   3       6.25   0       0.00   0       0.00   21      43.75   
1155    48       18      37.50  20      41.67  0       0.00   10      20.83  0       0.00   0       0.00   0       0.00    
1156    45       20      44.44  3       6.67   5       11.11  6       13.33  2       4.44   1       2.22   8       17.78   
1157    0        0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   0       0.00    
1158    48       2       4.17   3       6.25   0       0.00   0       0.00   0       0.00   0       0.00   43      89.58   
1159    48       16      33.33  2       4.17   10      20.83  0       0.00   8       16.67  2       4.17   10      20.83   
115    150      27      18.00  0       0.00   2       1.33   0       0.00   1       0.67   9       6.00   111     74.00   
1160    48       17      35.42  0       0.00   9       18.75  0       0.00   0       0.00   2       4.17   20      41.67   
1162    48       6       12.50  0       0.00   0       0.00   0       0.00   0       0.00   2       4.17   40      83.33   
1163    40       14      35.00  0       0.00   3       7.50   1       2.50   0       0.00   7       17.50  15      37.50   
1165    40       1       2.50   0       0.00   22      55.00  0       0.00   0       0.00   4       10.00  13      32.50   
1166    45       9       20.00  0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   36      80.00   
1167    40       2       5.00   0       0.00   6       15.00  0       0.00   0       0.00   2       5.00   30      75.00   
1168    45       0       0.00   43      95.56  0       0.00   2       4.44   0       0.00   0       0.00   0       0.00    
1169    45       9       20.00  6       13.33  6       13.33  0       0.00   3       6.67   0       0.00   21      46.67   
116    150      22      14.67  0       0.00   103     68.67  0       0.00   1       0.67   11      7.33   13      8.67    
1170    40       11      27.50  0       0.00   5       12.50  0       0.00   0       0.00   7       17.50  17      42.50   
1171    48       13      27.08  0       0.00   2       4.17   0       0.00   0       0.00   8       16.67  25      52.08   
1173    45       11      24.44  2       4.44   0       0.00   0       0.00   1       2.22   0       0.00   31      68.89   
1174    28       0       0.00   0       0.00   22      78.57  0       0.00   0       0.00   2       7.14   4       14.29   
1175    45       0       0.00   0       0.00   8       17.78  0       0.00   6       13.33  0       0.00   31      68.89   
1176    45       0       0.00   0       0.00   16      35.56  0       0.00   0       0.00   3       6.67   26      57.78   
1177    48       21      43.75  3       6.25   1       2.08   6       12.50  2       4.17   2       4.17   13      27.08   
1178    48       0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   48      100.00  
1179    45       0       0.00   0       0.00   3       6.67   0       0.00   0       0.00   0       0.00   42      93.33   
117    150      11      7.33   1       0.67   38      25.33  1       0.67   4       2.67   2       1.33   93      62.00   
1180    40       9       22.50  0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   31      77.50   
1181    45       12      26.67  0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   33      73.33   
1182    40       16      40.00  0       0.00   8       20.00  0       0.00   0       0.00   0       0.00   16      40.00   
1184    36       10      27.78  18      50.00  0       0.00   1       2.78   0       0.00   0       0.00   7       19.44   
1185    48       41      85.42  0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   7       14.58   
1186    48       17      35.42  0       0.00   0       0.00   0       0.00   0       0.00   12      25.00  19      39.58   
1187    45       15      33.33  6       13.33  0       0.00   0       0.00   0       0.00   0       0.00   24      53.33   
1188    40       0       0.00   4       10.00  2       5.00   2       5.00   2       5.00   0       0.00   30      75.00   
1189    48       14      29.17  0       0.00   9       18.75  0       0.00   2       4.17   0       0.00   23      47.92   
118    140      20      14.29  4       2.86   12      8.57   17      12.14  13      9.29   10      7.14   64      45.71   
