1048    0        0       0.00   0       0.00   0       0.00    
1049    20       4       20.00  6       30.00  10      50.00   
104    24       19      79.17  2       8.33   3       12.50   
10501            1      0   0.00       1 100.00       0   0.00  
1050    10       2       20.00  2       20.00  6       60.00   
10513            1      0   0.00       1 100.00       0   0.00  
1051    10       0       0.00   6       60.00  4       40.00   
1052    10       4       40.00  0       0.00   6       60.00   
1053    20       3       15.00  15      75.00  2       10.00   
1054    16       13      81.25  0       0.00   3       18.75   
1055    16       16      100.00 0       0.00   0       0.00    
10560    1        0       0.00   0       0.00   1       100.00  
10569    1        0       0.00   0       0.00   1       100.00  
1056    16       0       0.00   11      68.75  5       31.25   
1057    20       1       5.00   10      50.00  9       45.00   
10580            1      0   0.00       0   0.00       1 100.00  
10584            1      0   0.00       1 100.00       0   0.00  
1058    0        0       0.00   0       0.00   0       0.00    
10591            1      0   0.00       0   0.00       1 100.00  
1059    16       5       31.25  2       12.50  9       56.25   
105    24       4       16.67  10      41.67  10      41.67   
1060    16       6       37.50  6       37.50  4       25.00   
1061    16       8       50.00  2       12.50  6       37.50   
10620            1      0   0.00       0   0.00       1 100.00  
10622    1        0       0.00   0       0.00   1       100.00  
10624    1        0       0.00   0       0.00   1       100.00  
1062    10       5       50.00  2       20.00  3       30.00   
10638            1      0   0.00       1 100.00       0   0.00  
1063    16       11      68.75  4       25.00  1       6.25    
1064    20       0       0.00   4       20.00  16      80.00   
1066    20       6       30.00  6       30.00  8       40.00   
1067    16       0       0.00   6       37.50  10      62.50   
1069    16       6       37.50  2       12.50  8       50.00   
106    24       8       33.33  11      45.83  5       20.83   
1070    20       8       40.00  9       45.00  3       15.00   
1071    20       7       35.00  8       40.00  5       25.00   
1072    0        0       0.00   0       0.00   0       0.00    
1073    10       8       80.00  2       20.00  0       0.00    
1074    16       6       37.50  8       50.00  2       12.50   
1075    16       9       56.25  3       18.75  4       25.00   
1076    20       0       0.00   4       20.00  16      80.00   
1077    16       1       6.25   8       50.00  7       43.75   
1078    16       3       18.75  12      75.00  1       6.25    
1079    16       1       6.25   4       25.00  11      68.75   
107    20       11      55.00  8       40.00  1       5.00    
1080    10       0       0.00   3       30.00  7       70.00   
1084    3        0       0.00   3       100.00 0       0.00    
1085    0        0       0.00   0       0.00   0       0.00    
1087    16       0       0.00   16      100.00 0       0.00    
1088    3        1       33.33  0       0.00   2       66.67   
1089    16       1       6.25   0       0.00   15      93.75   
1090    10       2       20.00  5       50.00  3       30.00   
1091    20       8       40.00  12      60.00  0       0.00    
1092    16       16      100.00 0       0.00   0       0.00    
1093    10       6       60.00  0       0.00   4       40.00   
1094    20       12      60.00  1       5.00   7       35.00   
1095    16       7       43.75  8       50.00  1       6.25    
1096    24       0       0.00   20      83.33  4       16.67   
1097    20       8       40.00  10      50.00  2       10.00   
1098    16       2       12.50  12      75.00  2       12.50   
1099    16       13      81.25  3       18.75  0       0.00    
109    20       3       15.00  9       45.00  8       40.00   
10    24       3       12.50  3       12.50  18      75.00   
1100    16       8       50.00  7       43.75  1       6.25    
1102    16       1       6.25   9       56.25  6       37.50   
1103    16       2       12.50  0       0.00   14      87.50   
1104    16       4       25.00  10      62.50  2       12.50   
1105    20       15      75.00  4       20.00  1       5.00    
1106    10       0       0.00   10      100.00 0       0.00    
1107    10       0       0.00   2       20.00  8       80.00   
1108    10       9       90.00  0       0.00   1       10.00   
1109    10       4       40.00  4       40.00  2       20.00   
110    20       2       10.00  15      75.00  3       15.00   
1110    10       6       60.00  1       10.00  3       30.00   
1111    16       7       43.75  0       0.00   9       56.25   
1112    16       5       31.25  4       25.00  7       43.75   
1113    0        0       0.00   0       0.00   0       0.00    
1114    3        0       0.00   3       100.00 0       0.00    
1115    16       9       56.25  7       43.75  0       0.00    
1116    10       6       60.00  1       10.00  3       30.00   
1117    10       0       0.00   2       20.00  8       80.00   
1118    4        1       25.00  2       50.00  1       25.00   
1119    12       4       33.33  2       16.67  6       50.00   
111    20       4       20.00  7       35.00  9       45.00   
1120    16       1       6.25   5       31.25  10      62.50   
1121    16       7       43.75  9       56.25  0       0.00    
1122    16       2       12.50  14      87.50  0       0.00    
1124    3        1       33.33  1       33.33  1       33.33   
1125    16       4       25.00  6       37.50  6       37.50   
1127    20       19      95.00  1       5.00   0       0.00    
1128    10       3       30.00  7       70.00  0       0.00    
1129    4        0       0.00   2       50.00  2       50.00   
112    24       13      54.17  5       20.83  6       25.00   
1130    20       4       20.00  15      75.00  1       5.00    
1131    4        0       0.00   4       100.00 0       0.00    
1132    6        0       0.00   0       0.00   6       100.00  
1135    16       10      62.50  3       18.75  3       18.75   
1136    5        0       0.00   0       0.00   5       100.00  
1137    10       1       10.00  8       80.00  1       10.00   
1138    16       0       0.00   10      62.50  6       37.50   
1139    16       3       18.75  12      75.00  1       6.25    
113    24       14      58.33  7       29.17  3       12.50   
1140    20       3       15.00  9       45.00  8       40.00   
1141    16       1       6.25   5       31.25  10      62.50   
1142    16       0       0.00   10      62.50  6       37.50   
1143    20       13      65.00  2       10.00  5       25.00   
1144    10       7       70.00  3       30.00  0       0.00    
1145    10       4       40.00  3       30.00  3       30.00   
1146    20       4       20.00  5       25.00  11      55.00   
1147    20       2       10.00  15      75.00  3       15.00   
1148    16       0       0.00   5       31.25  11      68.75   
1149    10       0       0.00   3       30.00  7       70.00   
114    20       5       25.00  11      55.00  4       20.00   
